event_id,person_id,datetime,city,area,latitude,longitude,source,confidence
LOC00958,P0004,2024-03-18 19:11:39,Indore,Sector 15 / Border,19.953029,83.474497,CCTV,Medium
LOC00959,P0045,2022-10-04 23:38:19,Kolkata,Sector 19 / Airport,27.79566,72.08584,Immigration,Low
LOC00960,P0029,2022-05-31 13:35:12,Jaipur,Sector 11 / Station,13.513347,91.230013,Immigration,High
LOC00961,P0026,2023-11-21 11:23:44,Jaipur,Sector 29 / Warehouse,25.080308,91.833865,Border Check,Low
LOC00962,P0070,2022-04-05 07:38:12,Kolkata,Sector 5 / Market,31.354754,96.265736,Hotel Register,High
LOC00963,P0015,2024-05-30 13:16:22,Bangalore,Sector 25 / Warehouse,28.04558,78.967459,Hotel Register,Low
LOC00964,P0005,2023-05-05 03:52:55,Kolkata,Sector 31 / Market,17.765743,86.723294,Immigration,High
LOC00965,P0030,2022-08-20 07:23:25,Nagpur,Sector 11 / Warehouse,25.641802,78.785815,CCTV,High
LOC00966,P0027,2024-02-20 17:19:07,Kolkata,Sector 49 / Market,27.088922,75.040351,Hotel Register,High
LOC00967,P0010,2023-03-28 06:52:42,Hyderabad,Sector 9 / Market,33.239754,86.415934,Border Check,High
LOC00968,P0005,2023-04-12 07:52:34,Mumbai,Sector 12 / Station,25.029825,90.465124,CCTV,Low
LOC00969,P0069,2023-10-07 17:44:47,Pune,Sector 42 / Border,19.372411,68.02127,Cell Tower,High
LOC00970,P0080,2023-02-28 09:34:34,Ahmedabad,Sector 27 / Station,32.903983,89.723267,Immigration,Low
LOC00971,P0041,2023-07-29 03:36:10,Pune,Sector 40 / Hotel,28.553093,84.650463,CCTV,High
LOC00972,P0003,2023-09-26 16:19:37,Bangalore,Sector 42 / Station,22.202569,73.511093,CCTV,High
LOC00973,P0019,2023-01-13 06:08:39,Jaipur,Sector 47 / Border,24.378307,92.59648,Cell Tower,High
LOC00974,P0088,2022-05-09 01:44:59,Bhopal,Sector 6 / Station,27.594825,89.92005,Cell Tower,Medium
LOC00975,P0100,2022-07-26 05:15:38,Hyderabad,Sector 45 / Border,32.665732,96.020837,CCTV,High
LOC00976,P0085,2023-01-22 12:19:56,Lucknow,Sector 44 / Market,34.481669,77.829687,Cell Tower,Medium
LOC00977,P0090,2023-11-16 08:59:26,Nagpur,Sector 22 / Hotel,31.623711,73.564397,Cell Tower,Medium
LOC00978,P0077,2023-07-29 04:27:37,Jaipur,Sector 2 / Market,22.230228,68.103298,Cell Tower,High
LOC00979,P0026,2022-06-14 13:02:47,Bangalore,Sector 1 / Hotel,21.606953,92.958649,Hotel Register,High
LOC00980,P0073,2022-07-26 22:17:39,Mumbai,Sector 30 / Station,11.177806,93.680952,CCTV,Medium
LOC00981,P0028,2023-06-15 16:41:42,Lucknow,Sector 39 / Station,10.722741,72.668394,CCTV,Medium
LOC00982,P0095,2022-06-15 16:56:53,Chennai,Sector 10 / Station,27.91615,71.611915,CCTV,High
LOC00983,P0003,2023-09-29 15:09:47,Bhopal,Sector 36 / Hotel,25.041283,73.997795,Immigration,High
LOC00984,P0009,2024-05-16 23:52:40,Bangalore,Sector 7 / Market,10.629014,78.494894,CCTV,High
LOC00985,P0054,2024-05-21 23:38:31,Delhi,Sector 33 / Airport,23.211003,87.612634,Hotel Register,High
LOC00986,P0090,2023-08-19 14:43:54,Delhi,Sector 30 / Warehouse,18.945086,94.353554,Border Check,High
LOC00987,P0005,2023-09-10 09:21:12,Delhi,Sector 5 / Hotel,27.636808,90.909157,Hotel Register,High
LOC00988,P0018,2023-01-28 10:47:51,Hyderabad,Sector 16 / Station,20.766758,75.497746,Cell Tower,High
LOC00989,P0083,2022-12-21 00:30:24,Bhopal,Sector 10 / Station,14.161029,71.694249,Cell Tower,Medium
LOC00990,P0006,2023-11-10 08:58:19,Ahmedabad,Sector 17 / Hotel,13.997813,82.371537,Hotel Register,High
LOC00991,P0054,2024-03-28 02:25:05,Delhi,Sector 28 / Warehouse,21.83633,95.437164,Cell Tower,High
LOC00992,P0095,2023-05-12 06:29:10,Delhi,Sector 10 / Warehouse,16.535249,78.793306,Hotel Register,High
LOC00993,P0052,2023-09-07 03:28:52,Hyderabad,Sector 3 / Market,30.204106,90.843689,Immigration,High
LOC00994,P0001,2023-08-06 10:52:28,Bangalore,Sector 36 / Hotel,11.415748,96.688615,Border Check,High
LOC00995,P0087,2024-06-10 10:33:27,Indore,Sector 9 / Station,15.386314,93.042563,Border Check,High
LOC00996,P0038,2022-05-15 04:26:19,Nagpur,Sector 5 / Market,11.283533,86.441152,Border Check,High
LOC00997,P0001,2023-01-26 12:50:21,Kolkata,Sector 49 / Border,20.203846,68.364344,Cell Tower,High
LOC00998,P0081,2022-06-04 11:07:31,Bhopal,Sector 17 / Station,16.148426,71.616856,Immigration,Medium
LOC00999,P0031,2023-07-04 16:59:36,Ahmedabad,Sector 13 / Warehouse,33.929784,68.773856,CCTV,Low
LOC01000,P0078,2022-09-25 12:27:33,Pune,Sector 1 / Station,30.300202,79.379917,Immigration,Low
LOC01001,P0038,2023-07-27 11:07:40,Surat,Sector 41 / Market,20.025956,93.61454,Cell Tower,High
LOC01002,P0019,2023-05-19 21:24:58,Chennai,Sector 42 / Hotel,16.801818,88.032467,Cell Tower,Low
LOC01003,P0055,2024-03-14 13:36:10,Chennai,Sector 28 / Airport,24.14684,93.852857,CCTV,High
LOC01004,P0071,2023-04-30 14:44:19,Bangalore,Sector 27 / Hotel,34.330711,76.055058,Immigration,High
LOC01005,P0043,2022-10-25 10:29:24,Surat,Sector 16 / Airport,15.96264,81.113097,Immigration,High
LOC01006,P0006,2022-04-22 06:31:42,Delhi,Sector 25 / Hotel,14.673346,94.849236,Border Check,High
LOC01007,P0031,2022-05-13 21:16:11,Jaipur,Sector 49 / Market,33.609716,80.166491,Hotel Register,High
LOC01008,P0041,2022-03-10 20:31:40,Bangalore,Sector 4 / Airport,29.86499,91.94003,Border Check,Low
LOC01009,P0064,2023-08-10 17:12:56,Jaipur,Sector 3 / Market,11.915614,89.658174,Border Check,High
LOC01010,P0035,2022-07-25 01:58:50,Hyderabad,Sector 32 / Border,23.242936,68.514527,CCTV,High
LOC01011,P0017,2024-05-10 11:56:12,Mumbai,Sector 12 / Station,21.570683,76.956701,Immigration,Medium
LOC01012,P0048,2022-01-11 13:53:10,Kolkata,Sector 32 / Market,23.043451,69.473004,Border Check,High
LOC01013,P0077,2023-01-11 09:17:47,Lucknow,Sector 35 / Market,19.661044,81.048868,Cell Tower,Medium
LOC01014,P0091,2022-05-24 20:39:50,Pune,Sector 44 / Market,25.961401,96.309411,Cell Tower,Medium
LOC01015,P0009,2022-12-23 02:08:25,Pune,Sector 21 / Airport,32.681312,92.396156,Cell Tower,High
LOC01016,P0035,2024-03-14 20:04:50,Bangalore,Sector 20 / Market,17.809669,74.831828,Cell Tower,Low
LOC01017,P0097,2023-05-20 01:49:01,Lucknow,Sector 1 / Hotel,22.302345,75.861572,Hotel Register,High
LOC01018,P0053,2023-09-04 06:51:21,Bhopal,Sector 41 / Border,18.758756,87.38034,Immigration,High
LOC01019,P0024,2024-06-27 10:53:19,Hyderabad,Sector 42 / Station,34.177251,86.928779,Cell Tower,High
LOC01020,P0051,2022-01-06 06:31:26,Bangalore,Sector 4 / Station,25.224792,69.131529,Cell Tower,High
LOC01021,P0058,2023-04-27 07:57:25,Hyderabad,Sector 27 / Hotel,9.170482,70.626536,Immigration,Low
LOC01022,P0056,2023-04-05 22:38:00,Delhi,Sector 18 / Border,25.38791,68.632373,Hotel Register,Medium
LOC01023,P0076,2022-08-31 23:04:37,Nagpur,Sector 38 / Airport,23.489403,73.456732,Hotel Register,Medium
LOC01024,P0079,2023-09-15 02:41:41,Surat,Sector 25 / Market,17.827749,69.265771,Immigration,Low
LOC01025,P0079,2023-07-29 04:26:41,Surat,Sector 12 / Station,33.499134,77.753402,Hotel Register,Low
LOC01026,P0039,2022-04-20 19:58:16,Nagpur,Sector 47 / Airport,34.924972,95.76299,CCTV,High
LOC01027,P0056,2022-01-26 07:26:14,Pune,Sector 18 / Market,23.716636,70.554344,Cell Tower,High
LOC01028,P0054,2022-08-12 03:15:59,Ahmedabad,Sector 13 / Station,18.197693,76.453002,Border Check,High
LOC01029,P0035,2022-08-13 06:11:47,Bhopal,Sector 49 / Border,14.959319,75.739282,Hotel Register,High
LOC01030,P0052,2023-08-23 08:26:58,Chennai,Sector 7 / Airport,31.643695,86.429988,Cell Tower,High
LOC01031,P0042,2022-04-22 11:26:29,Ahmedabad,Sector 20 / Warehouse,28.284492,86.272742,Immigration,Medium
LOC01032,P0074,2023-03-26 20:44:56,Mumbai,Sector 40 / Warehouse,8.788048,68.476059,Immigration,High
LOC01033,P0018,2023-03-27 01:25:01,Kolkata,Sector 10 / Warehouse,24.650164,88.932572,Border Check,Medium
LOC01034,P0071,2023-12-18 14:04:19,Ahmedabad,Sector 31 / Market,34.766694,82.157674,Immigration,Low
LOC01035,P0043,2024-03-12 00:49:43,Delhi,Sector 43 / Market,12.929229,71.281622,Immigration,Low
LOC01036,P0080,2024-03-01 22:26:19,Jaipur,Sector 42 / Border,8.18904,76.99815,Immigration,Low
LOC01037,P0085,2022-03-26 12:21:25,Delhi,Sector 5 / Station,16.380865,79.940079,Hotel Register,Low
LOC01038,P0075,2022-03-07 04:54:23,Kolkata,Sector 5 / Border,29.385653,93.074419,Immigration,High
LOC01039,P0023,2022-04-22 08:11:58,Pune,Sector 10 / Hotel,32.872736,87.222945,Cell Tower,Medium
LOC01040,P0050,2023-05-14 16:22:56,Ahmedabad,Sector 8 / Station,19.400502,83.299212,Immigration,Medium
LOC01041,P0100,2022-01-23 20:17:17,Lucknow,Sector 47 / Border,14.262931,77.762346,Immigration,High
LOC01042,P0006,2023-10-16 20:08:59,Surat,Sector 29 / Station,24.481581,80.951513,Hotel Register,High
LOC01043,P0014,2022-04-22 05:39:02,Bangalore,Sector 23 / Hotel,21.558063,89.150637,Hotel Register,High
LOC01044,P0075,2023-02-05 20:40:46,Hyderabad,Sector 11 / Border,25.014555,90.26508,Border Check,High
LOC01045,P0100,2023-12-06 09:37:16,Hyderabad,Sector 28 / Market,20.58584,69.999746,Immigration,High
LOC01046,P0080,2022-05-12 03:37:42,Kolkata,Sector 16 / Hotel,33.785141,72.74784,Border Check,High
LOC01047,P0016,2022-11-15 05:54:14,Mumbai,Sector 6 / Market,17.787083,96.500256,Cell Tower,Low
LOC01048,P0081,2024-06-11 00:16:55,Surat,Sector 40 / Warehouse,24.903568,84.573372,Immigration,High
LOC01049,P0011,2024-06-01 22:59:11,Nagpur,Sector 2 / Border,25.848176,77.110111,Border Check,Medium
LOC01050,P0040,2024-02-15 22:10:57,Hyderabad,Sector 33 / Airport,17.365196,86.686481,Border Check,High
LOC01051,P0069,2023-12-14 16:58:32,Jaipur,Sector 18 / Station,10.07077,80.70795,Immigration,High
LOC01052,P0034,2023-04-07 13:53:17,Lucknow,Sector 12 / Border,13.856263,93.436156,Immigration,High
LOC01053,P0007,2024-02-11 03:34:35,Indore,Sector 32 / Market,31.818445,80.129631,Immigration,High
LOC01054,P0019,2023-08-08 04:52:17,Nagpur,Sector 4 / Market,11.10719,73.011482,Immigration,High
LOC01055,P0012,2023-03-02 17:50:02,Nagpur,Sector 30 / Station,33.994095,94.550365,CCTV,Low
LOC01056,P0047,2023-10-24 20:46:02,Bhopal,Sector 30 / Border,12.058381,82.603968,Immigration,High
LOC01057,P0056,2022-12-25 20:03:42,Pune,Sector 22 / Border,17.765045,78.741868,Hotel Register,High
LOC01058,P0007,2022-06-03 13:43:56,Nagpur,Sector 32 / Market,19.12519,81.183402,Cell Tower,Low
LOC01059,P0041,2023-11-23 19:54:36,Hyderabad,Sector 22 / Airport,31.695928,87.693906,Cell Tower,High
LOC01060,P0010,2023-02-21 18:33:07,Lucknow,Sector 18 / Warehouse,32.315777,86.908311,CCTV,Medium
LOC01061,P0074,2023-08-04 07:03:59,Bangalore,Sector 2 / Airport,26.252933,75.960869,Border Check,High
LOC01062,P0075,2023-02-27 17:39:29,Chennai,Sector 26 / Warehouse,10.752633,91.84389,CCTV,High
LOC01063,P0069,2023-04-20 01:47:03,Kolkata,Sector 6 / Market,30.862184,72.549349,Cell Tower,High
LOC01064,P0057,2023-12-17 13:25:20,Lucknow,Sector 23 / Warehouse,32.285585,81.727037,CCTV,Medium
LOC01065,P0043,2022-06-19 18:02:12,Jaipur,Sector 17 / Market,25.635058,83.845791,Hotel Register,High
LOC01066,P0060,2023-05-24 21:58:55,Pune,Sector 43 / Warehouse,33.306439,86.954769,Border Check,Low
LOC01067,P0020,2023-05-12 05:22:53,Nagpur,Sector 38 / Warehouse,8.767324,95.329225,Hotel Register,High
LOC01068,P0016,2024-03-01 03:44:23,Bangalore,Sector 5 / Warehouse,33.09057,68.87968,Immigration,High
LOC01069,P0023,2024-06-01 18:33:11,Ahmedabad,Sector 47 / Airport,22.115133,95.664309,CCTV,High
LOC01070,P0088,2022-04-10 00:12:56,Mumbai,Sector 21 / Hotel,8.709005,81.490864,CCTV,High
LOC01071,P0076,2022-06-20 01:59:43,Mumbai,Sector 17 / Warehouse,17.218953,87.494999,Border Check,Low
LOC01072,P0078,2023-09-16 12:14:33,Kolkata,Sector 43 / Airport,16.700037,77.446067,Hotel Register,Low
LOC01073,P0070,2023-09-27 13:24:11,Mumbai,Sector 13 / Warehouse,26.338566,68.262487,Cell Tower,High
LOC01074,P0051,2023-04-22 21:53:22,Hyderabad,Sector 31 / Market,21.989536,77.605429,Immigration,High
LOC01075,P0094,2023-04-12 15:56:56,Nagpur,Sector 35 / Station,13.784075,80.376404,Border Check,Low
LOC01076,P0009,2023-12-11 22:19:25,Chennai,Sector 17 / Airport,33.98958,80.998386,Border Check,High
LOC01077,P0008,2022-05-20 13:55:27,Delhi,Sector 36 / Hotel,27.029984,76.984692,Border Check,Low
LOC01078,P0041,2022-03-14 08:33:38,Jaipur,Sector 5 / Station,34.980437,78.141293,Immigration,High
LOC01079,P0087,2022-12-20 06:50:38,Pune,Sector 32 / Hotel,14.753735,81.092573,CCTV,High
LOC01080,P0086,2024-06-22 10:35:41,Surat,Sector 27 / Border,22.21143,92.842337,Immigration,High
LOC01081,P0057,2022-06-13 11:16:21,Nagpur,Sector 50 / Station,31.542966,73.489433,Border Check,Medium
LOC01082,P0004,2024-05-24 04:12:02,Indore,Sector 34 / Warehouse,23.761097,95.308591,CCTV,High
LOC01083,P0021,2023-08-18 09:12:39,Surat,Sector 29 / Market,34.201508,96.800813,CCTV,High
LOC01084,P0007,2024-05-08 21:15:36,Bangalore,Sector 20 / Market,16.332255,71.782449,Immigration,High
LOC01085,P0008,2022-11-06 01:07:28,Ahmedabad,Sector 31 / Warehouse,15.026017,86.386947,CCTV,High
LOC01086,P0066,2022-05-24 09:36:23,Hyderabad,Sector 7 / Market,8.164424,88.756281,Cell Tower,High
LOC01087,P0088,2022-07-01 09:39:04,Nagpur,Sector 5 / Border,23.599304,85.661684,Hotel Register,Low
LOC01088,P0083,2024-02-25 14:29:26,Lucknow,Sector 10 / Hotel,33.805216,75.915469,Cell Tower,Low
LOC01089,P0078,2022-01-03 22:57:29,Hyderabad,Sector 10 / Market,33.240492,89.313433,Cell Tower,High
LOC01090,P0010,2023-08-23 22:43:08,Bhopal,Sector 31 / Hotel,29.208395,88.709849,CCTV,Low
LOC01091,P0095,2023-10-29 08:54:25,Lucknow,Sector 19 / Station,22.389839,95.538136,Hotel Register,Medium
LOC01092,P0085,2023-02-01 06:43:23,Jaipur,Sector 33 / Warehouse,20.392642,70.816905,CCTV,High
LOC01093,P0047,2024-01-16 19:11:20,Chennai,Sector 36 / Border,20.684201,77.271942,Hotel Register,Medium
LOC01094,P0029,2022-07-30 05:58:34,Mumbai,Sector 8 / Warehouse,18.085521,79.199986,Border Check,Low
LOC01095,P0065,2022-08-13 07:42:46,Bangalore,Sector 10 / Hotel,27.187836,88.545733,Cell Tower,High
LOC01096,P0067,2023-01-31 21:59:42,Chennai,Sector 29 / Airport,8.905723,71.865433,Immigration,High
LOC01097,P0098,2022-04-22 16:30:39,Surat,Sector 40 / Hotel,21.047244,90.657352,Cell Tower,High
LOC01098,P0070,2022-09-18 17:05:20,Nagpur,Sector 45 / Station,21.236248,88.195266,CCTV,Medium
LOC01099,P0095,2023-05-21 10:44:00,Bangalore,Sector 30 / Warehouse,27.788028,73.929211,Cell Tower,High
LOC01100,P0031,2022-02-06 09:03:51,Bangalore,Sector 26 / Station,28.917757,92.349106,Border Check,Low
LOC01101,P0023,2023-06-03 03:41:53,Bhopal,Sector 46 / Warehouse,33.338181,91.390264,Cell Tower,High
LOC01102,P0014,2022-03-26 06:01:30,Nagpur,Sector 15 / Border,18.463561,91.144062,Immigration,Low
LOC01103,P0059,2023-08-16 14:37:27,Mumbai,Sector 39 / Border,22.155442,79.042069,Cell Tower,Low
LOC01104,P0063,2024-02-15 08:04:27,Mumbai,Sector 35 / Station,18.988885,87.997026,Immigration,Low
LOC01105,P0006,2023-04-01 06:59:10,Delhi,Sector 8 / Station,20.204982,87.365699,Border Check,High
LOC01106,P0046,2024-03-02 19:51:28,Mumbai,Sector 42 / Market,24.381848,79.689963,Border Check,Low
LOC01107,P0029,2024-03-25 13:30:13,Mumbai,Sector 17 / Hotel,24.767955,84.070376,Hotel Register,High
LOC01108,P0056,2023-06-17 13:47:05,Jaipur,Sector 29 / Hotel,30.791807,68.270938,Hotel Register,Medium
LOC01109,P0084,2022-05-12 00:26:06,Mumbai,Sector 9 / Warehouse,18.193784,91.68815,Border Check,Low
LOC01110,P0002,2022-10-04 08:39:43,Mumbai,Sector 33 / Border,21.069071,94.321599,Hotel Register,High
LOC01111,P0098,2023-07-23 03:46:09,Jaipur,Sector 44 / Airport,24.08972,74.777136,Immigration,High
LOC01112,P0076,2024-06-27 23:42:37,Jaipur,Sector 14 / Border,21.540078,94.275379,Hotel Register,High
LOC01113,P0016,2022-03-11 02:58:46,Kolkata,Sector 9 / Warehouse,29.761878,69.930023,CCTV,High
LOC01114,P0093,2023-06-25 22:09:30,Bangalore,Sector 32 / Airport,18.193947,94.434781,Border Check,High
LOC01115,P0063,2024-01-03 20:40:29,Pune,Sector 15 / Station,19.381991,92.531884,Hotel Register,High
LOC01116,P0056,2023-03-02 14:28:13,Bhopal,Sector 2 / Market,15.077068,71.855884,Border Check,Medium
LOC01117,P0085,2023-05-13 21:39:43,Bangalore,Sector 18 / Station,15.631123,96.935866,Cell Tower,High
LOC01118,P0090,2024-02-05 12:09:49,Surat,Sector 47 / Border,18.823316,75.522942,Immigration,Medium
LOC01119,P0067,2022-01-29 20:20:24,Pune,Sector 17 / Market,14.195441,88.540846,Cell Tower,Low
LOC01120,P0051,2022-02-15 23:09:39,Nagpur,Sector 45 / Border,11.875425,76.807201,CCTV,High
LOC01121,P0094,2024-06-10 13:00:38,Kolkata,Sector 38 / Market,10.056383,75.554303,Immigration,High
LOC01122,P0052,2022-03-15 01:56:27,Lucknow,Sector 41 / Airport,31.368105,92.153124,Hotel Register,High
LOC01123,P0027,2023-02-13 06:43:50,Bhopal,Sector 10 / Border,12.633965,74.575855,Hotel Register,High
LOC01124,P0043,2024-05-09 20:18:13,Surat,Sector 10 / Station,27.439335,68.291964,Border Check,Low
LOC01125,P0072,2023-02-03 22:58:11,Chennai,Sector 19 / Market,18.139488,87.959485,Border Check,Low
LOC01126,P0043,2024-02-07 08:45:22,Ahmedabad,Sector 34 / Border,30.88966,69.577415,Border Check,High
LOC01127,P0097,2023-04-28 20:50:04,Delhi,Sector 3 / Warehouse,16.863827,76.866724,CCTV,Low
LOC01128,P0058,2022-04-19 11:33:24,Chennai,Sector 32 / Hotel,16.591776,71.802028,CCTV,Low
LOC01129,P0090,2024-05-06 03:20:48,Chennai,Sector 42 / Warehouse,17.984104,93.966924,Cell Tower,Medium
LOC01130,P0063,2022-09-22 09:36:24,Pune,Sector 41 / Station,31.368677,84.596197,CCTV,Medium
LOC01131,P0072,2022-05-03 18:25:19,Nagpur,Sector 11 / Airport,27.328144,69.790603,Hotel Register,High
LOC01132,P0052,2022-10-25 23:20:05,Kolkata,Sector 38 / Market,27.233292,92.482705,CCTV,High
LOC01133,P0082,2023-12-27 04:09:27,Bangalore,Sector 44 / Airport,32.540998,80.237552,Immigration,High
LOC01134,P0054,2022-05-18 09:14:54,Pune,Sector 18 / Warehouse,27.677816,70.820023,Cell Tower,High
LOC01135,P0039,2023-11-25 23:02:34,Lucknow,Sector 40 / Warehouse,33.560258,78.456594,Immigration,Low
LOC01136,P0014,2023-02-22 19:09:42,Chennai,Sector 8 / Warehouse,10.077537,84.895871,Cell Tower,Low
LOC01137,P0097,2023-05-06 08:05:10,Kolkata,Sector 12 / Warehouse,21.724025,80.431234,CCTV,Medium
LOC01138,P0035,2023-05-01 02:34:24,Chennai,Sector 37 / Airport,25.804367,74.596593,Immigration,High
LOC01139,P0033,2023-07-07 01:32:58,Delhi,Sector 27 / Station,27.252562,83.099282,Border Check,Medium
LOC01140,P0094,2022-12-02 20:30:06,Surat,Sector 19 / Station,20.605996,85.013904,CCTV,High
LOC01141,P0094,2023-12-23 02:09:21,Bangalore,Sector 42 / Hotel,30.024486,74.645838,Hotel Register,High
LOC01142,P0081,2024-01-07 09:07:10,Bangalore,Sector 28 / Border,18.885084,73.15698,CCTV,Low
LOC01143,P0072,2023-02-06 13:50:48,Kolkata,Sector 49 / Market,30.750323,89.820908,CCTV,High
LOC01144,P0066,2022-12-06 09:04:04,Lucknow,Sector 5 / Warehouse,11.213449,71.817072,CCTV,Medium
LOC01145,P0005,2024-03-11 12:56:05,Bangalore,Sector 22 / Airport,31.559376,75.374391,Border Check,Low
LOC01146,P0089,2023-11-18 02:41:17,Jaipur,Sector 5 / Market,16.413064,78.37751,Immigration,Low
LOC01147,P0053,2024-01-19 13:32:32,Chennai,Sector 2 / Hotel,8.683533,87.791806,Immigration,Medium
LOC01148,P0020,2022-01-29 10:45:56,Pune,Sector 7 / Warehouse,28.012262,95.800019,Hotel Register,Low
LOC01149,P0036,2024-06-06 06:31:09,Mumbai,Sector 50 / Hotel,10.898588,71.701033,Border Check,High
LOC01150,P0039,2023-07-26 17:25:14,Chennai,Sector 27 / Border,21.613329,73.081518,Hotel Register,Medium
LOC01151,P0035,2022-12-18 18:45:56,Lucknow,Sector 48 / Warehouse,32.950198,80.969671,Border Check,Low
LOC01152,P0045,2024-04-05 15:02:52,Indore,Sector 4 / Airport,19.083879,83.189795,Hotel Register,Medium
LOC01153,P0025,2024-03-29 04:39:41,Nagpur,Sector 3 / Warehouse,33.153832,83.694626,CCTV,Low
LOC01154,P0006,2024-05-04 19:26:11,Surat,Sector 40 / Warehouse,14.646187,88.995796,Cell Tower,High
LOC01155,P0025,2022-04-06 10:50:06,Pune,Sector 1 / Market,13.497135,75.479157,Immigration,High
LOC01156,P0016,2022-06-03 00:39:26,Nagpur,Sector 40 / Hotel,29.021813,69.05522,Cell Tower,Low
LOC01157,P0088,2023-04-03 02:23:23,Kolkata,Sector 22 / Border,11.732814,88.017713,Immigration,Medium
LOC01158,P0064,2022-11-13 13:54:45,Pune,Sector 40 / Market,27.890248,92.207559,Cell Tower,Medium
LOC01159,P0080,2023-12-17 21:46:00,Indore,Sector 38 / Airport,11.242683,89.066635,CCTV,Medium
LOC01160,P0077,2024-03-02 01:22:24,Ahmedabad,Sector 2 / Station,30.178452,79.302784,Cell Tower,High
LOC01161,P0094,2022-12-15 23:06:03,Surat,Sector 15 / Market,17.83363,75.19417,Immigration,Low
LOC01162,P0005,2022-08-21 00:54:10,Hyderabad,Sector 18 / Border,21.069333,81.931859,Immigration,Low
LOC01163,P0071,2023-07-23 14:46:00,Bhopal,Sector 28 / Airport,10.42383,82.730837,Immigration,High
LOC01164,P0001,2023-11-03 04:57:36,Jaipur,Sector 40 / Warehouse,19.714948,72.962039,Hotel Register,Medium
LOC01165,P0045,2022-12-16 20:28:02,Mumbai,Sector 13 / Airport,13.481306,76.212873,Immigration,High
LOC01166,P0057,2024-06-21 02:42:03,Nagpur,Sector 4 / Station,25.624794,95.571197,Cell Tower,High
LOC01167,P0043,2022-08-21 20:14:59,Lucknow,Sector 42 / Airport,30.61426,96.329164,Border Check,Low
LOC01168,P0037,2023-01-19 01:27:13,Jaipur,Sector 26 / Hotel,33.861784,74.050033,Immigration,High
LOC01169,P0065,2024-01-09 06:24:59,Pune,Sector 38 / Warehouse,26.490634,94.840163,Hotel Register,High
LOC01170,P0009,2023-01-08 04:22:26,Nagpur,Sector 18 / Market,25.54611,78.258728,CCTV,Low
LOC01171,P0038,2023-12-24 07:53:01,Hyderabad,Sector 23 / Airport,9.646538,89.003444,Immigration,Low
LOC01172,P0048,2022-10-10 16:09:24,Mumbai,Sector 36 / Station,20.314436,77.831642,Border Check,High
LOC01173,P0005,2023-08-19 20:09:57,Delhi,Sector 44 / Station,15.519318,90.458392,CCTV,Low
LOC01174,P0061,2023-01-12 11:45:12,Mumbai,Sector 28 / Border,14.53761,88.523251,Hotel Register,High
LOC01175,P0009,2022-12-17 04:06:49,Mumbai,Sector 45 / Hotel,32.890662,72.610728,Cell Tower,High
LOC01176,P0054,2023-08-15 18:31:02,Delhi,Sector 31 / Station,31.366107,85.982495,Hotel Register,High
LOC01177,P0030,2022-01-25 07:40:54,Mumbai,Sector 37 / Hotel,19.566729,83.694966,Cell Tower,High
LOC01178,P0043,2022-10-30 03:09:14,Ahmedabad,Sector 1 / Warehouse,29.493475,93.171848,Cell Tower,Low
LOC01179,P0039,2022-09-13 14:46:31,Kolkata,Sector 3 / Hotel,18.675654,96.87136,Border Check,Medium
LOC01180,P0053,2023-06-05 11:04:27,Hyderabad,Sector 2 / Station,10.956081,69.845172,Immigration,High
LOC01181,P0039,2022-05-16 23:12:34,Chennai,Sector 6 / Airport,16.94971,76.000046,Border Check,High
LOC01182,P0062,2022-10-06 03:21:16,Surat,Sector 28 / Airport,12.943845,78.554822,Immigration,High
LOC01183,P0018,2022-03-17 19:11:40,Jaipur,Sector 1 / Border,16.171138,70.267915,CCTV,Medium
LOC01184,P0087,2023-01-30 05:38:52,Lucknow,Sector 43 / Warehouse,21.14572,92.259004,Border Check,Medium
LOC01185,P0042,2023-06-18 03:48:10,Hyderabad,Sector 49 / Hotel,27.963865,94.271795,Cell Tower,Low
LOC01186,P0008,2022-10-03 22:00:57,Indore,Sector 45 / Market,27.926455,84.161996,Border Check,Low
LOC01187,P0070,2023-04-05 01:04:30,Surat,Sector 10 / Market,33.673618,88.127651,Immigration,Medium
LOC01188,P0083,2024-06-26 14:48:18,Nagpur,Sector 17 / Market,9.676387,77.214422,Border Check,High
LOC01189,P0086,2022-05-11 05:45:52,Bangalore,Sector 27 / Airport,23.743943,73.387363,Border Check,Low
LOC01190,P0022,2023-10-12 09:49:43,Chennai,Sector 41 / Warehouse,17.692915,68.991422,Border Check,High
LOC01191,P0039,2023-03-11 20:17:39,Jaipur,Sector 38 / Airport,12.949115,94.0619,Border Check,Medium
LOC01192,P0026,2023-04-30 15:41:18,Surat,Sector 50 / Station,12.256862,79.925609,Cell Tower,High
LOC01193,P0049,2023-07-16 08:15:48,Chennai,Sector 23 / Market,15.740118,94.413426,Cell Tower,High
LOC01194,P0050,2022-11-27 10:14:32,Delhi,Sector 24 / Airport,17.444636,82.504901,Immigration,High
LOC01195,P0094,2023-10-14 16:36:48,Indore,Sector 4 / Station,33.137336,81.6804,Hotel Register,Medium
LOC01196,P0096,2023-08-15 11:50:55,Ahmedabad,Sector 36 / Airport,13.71258,85.62234,CCTV,High
LOC01197,P0097,2024-03-26 02:14:56,Indore,Sector 4 / Hotel,30.146876,72.201793,CCTV,High
